timestamp,pos_x,pos_y,pos_z,b827eb4521b4,b827ebfd7811,000000000202,000000000101,000000000402,000000000301,000000000201,000000000302,000000000401,b827ebf7d096,000000000102,b827eb917e19
1581249646.9213789,5.267183916,8.691477803,1.870496829,-62,100,100,-65,-75,-73,-67,-80,-68,-76,-72,-71
1581249648.284786,4.696202211,8.63619966,1.861799915,-66,-81,-69,-62,100,-75,-65,-79,-68,-78,-63,100
1581249649.197538,4.381058431,8.571227268,1.862905843,-66,-82,-78,-65,100,-71,-75,100,-65,-81,-66,-65
1581249650.114713,4.02852654,8.619121876,1.846878124,100,-79,-70,-66,-76,-73,-68,-74,-69,-79,-64,100
1581249651.471912,3.422608229,8.590030083,1.833427732,-65,-84,-75,-65,-74,100,-67,100,-69,-85,-60,-71
1581249652.386121,3.05794485,8.562548769,1.837548769,-77,-81,-70,-66,100,-72,-75,100,-68,-79,-62,-65
1581249653.7442737,2.532917075,8.560035964,1.825964036,-72,100,-75,-64,-75,-78,-68,-80,-68,100,-62,-66
1581249654.6542194,2.175416405,8.537661226,1.834,-72,-81,-64,-65,100,-74,-74,-77,100,-84,-63,-67
1581249655.571709,1.829265354,8.546681071,1.841681071,100,-79,-66,-65,-74,-75,-66,-70,-62,100,-61,-71
1581249656.490537,1.489188967,8.537223364,1.839865982,100,-79,-69,100,-74,-69,-68,-78,-73,-78,-59,-71
1581249657.3975475,1.162643774,8.511580472,1.853290236,-70,-83,-74,-63,-74,-74,100,100,-72,-83,-60,-71
1581249658.760577,0.650600541,8.486229764,1.846,-73,-80,-76,100,100,-72,-69,-67,-68,-82,-59,-70
1581249659.668024,0.354782898,8.4482413,1.846,-74,-83,-70,-67,100,-76,-68,-79,-69,-84,-64,100
