timestamp,pos_x,pos_y,pos_z,b827eb4521b4,b827ebfd7811,000000000202,000000000101,000000000402,000000000301,000000000201,000000000302,000000000401,b827ebf7d096,000000000102,b827eb917e19
1581249622.345586,13.667361501,8.470024077,1.766710846,6.886370173663858e-07,5.507148746478461e-07,1.310082232238008e-07,9.483123106711609e-08,1.8601126454214388e-07,1.316227766016838e-07,5.4063572847394454e-08,6.65872720876453e-07,1.834538147320729e-07,1.0177993948011247e-07,2.2311490080985715e-07,3.0285172408898515e-07
1581249623.7046175,13.211565138,8.527086955,1.762739136,5.642829680752919e-08,1.7943282347242822e-07,5.674164091677961e-08,9.787272276531976e-08,1.5157539975137256e-07,5.2399971173291354e-08,3.6381468389795626e-08,4.793235004648572e-07,2.94381860425528e-07,4.612029050015163e-08,4.162277660168379e-08,8.992944041807694e-08
1581249625.073566,12.761055484,8.526853405,1.730853405,1.5047184026769034e-07,5.2834325163166745e-08,1.6796117035108172e-07,9.146120405426077e-08,1.70715130571039e-07,6.99125047720056e-08,9.519021082751186e-08,5.806200570997007e-07,1.7943282347242823e-06,6.305121436158155e-08,2.320681087645183e-07,1.2364485419205368e-07
1581249626.8900833,12.362291853,8.59318012,1.78481988,5.081342741057265e-07,1.659676552873384e-07,2.0521323639724644e-07,8.992944041807694e-08,1.4214080095309713e-07,1.5023772863019163e-07,5.513059569899996e-08,2.0860804260883866e-07,4.053253646518448e-06,3.412677046009156e-08,7.459577131720187e-08,1.5511781203838918e-07
1581249628.259036,11.968862226,8.578591835,1.803647959,5.98107170553497e-07,7.508321884868875e-08,6.833573156534844e-08,2.0455168778752403e-07,2.7630750746605407e-07,2.779214704121605e-07,2.5848931924611143e-08,3.948079868939272e-07,7.951409780335606e-07,1.2155221701976072e-07,2.0455168778752403e-07,2.871332049657572e-07
1581249629.165054,11.676919084,8.59721416,1.809795954,5.642829680752918e-07,3.306214666233864e-08,1.102374467254545e-07,1.5011872336272717e-08,8.341389517796318e-08,8.737610581967104e-08,1.0455168778752404e-07,1.7433825117072255e-07,3.6634648937956517e-07,9.202207759036988e-08,7.143349365703348e-08,1.5886564694485644e-07
1581249630.5285394,11.236388086,8.576572847,1.815058278,6.976334020503847e-07,6.270797748066891e-08,1.1105560007411201e-07,1.0794328234724282e-07,1.9830003630146112e-08,2.684893192461114e-07,7.007134651241604e-08,2.84381860425528e-07,1.425285579204475e-06,1.1105560007411201e-08,2.458451643291054e-07,1.6387751928112916e-07
1581249631.4390433,10.938537798,8.575213445,1.813786555,2.045381038331606e-07,1.4584516432910545e-08,1.002374467254545e-07,1.2955154683515547e-07,1.5837748984505866e-07,2.84381860425528e-07,9.889728952231922e-08,2.9952623149688787e-07,2.5178508235883323e-07,9.926282710257433e-08,6.14401691438019e-08,3.2541877267630446e-07
1581249632.803033,10.528628448,8.55774947,1.822562633,1.1321445781074655e-06,1.3250104234084052e-07,9.471851104970322e-09,2.592895717019263e-07,3.505376369914003e-07,4.2322603486859277e-07,1.423294115913683e-07,1.2115774015798936e-06,5.215531306686828e-07,7.568498856596096e-08,1.0988206356776573e-07,8.943282347242822e-08
1581249634.1678803,9.940247385,8.583841579,1.828316841,5.239997117329136e-07,6.468062764048041e-08,5.2399971173291354e-08,7.962143411069938e-08,4.5131131385572105e-08,5.788497319617451e-07,1.2955154683515537e-08,7.143349365703348e-08,7.259057284139076e-07,7.50241106144734e-08,1.989882756274359e-07,1.5011872336272725e-07
1581249635.0881262,9.490542237,8.526009537,1.821019073,2.053253646518448e-06,1.316227766016838e-07,1.575153177811004e-07,5.2399971173291354e-08,1.7601126454214387e-07,2e-07,3.3792214271853965e-08,7.143349365703348e-08,1.3981071705534968e-06,3.990524629937757e-08,2.1336427656609483e-07,4.421203071962545e-07
1581249636.9017367,8.820289713,8.546690636,1.836267977,3.0860804260883865e-06,1.0099999999999999e-07,4.4375794766022943e-07,4.8911078586949785e-08,9.633354310690676e-08,2.8468078814215e-07,1.6149638948663537e-07,1.3770811843303748e-07,3.9641146196465104e-07,2.9952623149688787e-08,1.5101140549451243e-07,3.84381860425528e-07
1581249637.82023,8.478181735,8.53510671,1.837778658,1.0202207759036989e-06,6.625801210818768e-08,1.0630957344480194e-07,2.6842109909986416e-07,1.0988206356776573e-07,2.1033723698811756e-07,9.65523579721293e-08,1.3981071705534967e-07,2.074695138441307e-07,1.0290645150336912e-08,2.584893192461114e-07,4.507148746478461e-07
1581249638.7345805,8.143143894,8.522064912,1.837610531,5.157539975137258e-07,1.0290645150336899e-07,3.511886431509582e-07,4.775399940259251e-07,7.894466637263044e-08,1.9830003630146108e-07,1.261914688960386e-07,3.3062146662338645e-07,7.894466637263044e-07,4.507148746478464e-09,5.976334020503848e-08,1.1995262314968877e-07
1581249640.1040325,7.606493416,8.527387279,1.837888596,1.649295813704455e-06,5.680128483756712e-08,1.002374467254545e-07,4.142843775989775e-07,4.507148746478461e-08,2.215850536941307e-07,5.513059569899996e-08,2.84381860425528e-07,6.134823339749959e-07,4.2953560831339466e-08,1.973260348364501e-07,1.3617446438920784e-06
1581249641.4617748,7.114428971,8.534,1.83488449,4.1069642467143856e-07,6.560762087952888e-08,9.844403305720775e-08,1.630957344480193e-07,1.575153177811004e-07,2.11055600074112e-07,1.251188643150958e-07,2.1532536465184485e-07,2.82811419752642e-07,3.187396524483475e-08,5.409979506826222e-08,5.157539975137258e-07
1581249642.8210585,6.632932071,8.532356686,1.794070059,1.704244634173791e-06,3.345005837882552e-08,9.138611680672227e-08,1.883644175184634e-07,4.301930963029694e-08,3.459071542006613e-07,4.775399940259251e-08,1.5976334020503845e-07,5.766074158272627e-07,4.428711796716394e-08,2.554440880145721e-07,2.983000363014611e-07
1581249644.1914048,6.276319133,8.683,1.86478556,6.270797748066891e-07,2.1655132495608143e-08,2.695449193202234e-07,2.520840100754552e-07,8.475958500059163e-08,9.002396966210483e-08,5.674164091677961e-08,2.3792214271853963e-07,2.258925411794166e-07,5.339997117329135e-08,3.8967043844831646e-07,6.596765528733839e-07
1581249645.5579846,5.805464232,8.656527861,1.867763931,1.5157539975137257e-06,2.5848931924611143e-08,1.630957344480193e-07,8.304835759770809e-08,1.3981071705534967e-07,9.938544662211701e-08,2.1e-07,1.575153177811004e-07,2.6703757507556935e-07,1.7943282347242822e-08,5.674164091677961e-07,1.3580155507429991e-06
1581249646.468547,5.46577626,8.668218124,1.878260625,2.246450958119837e-07,2.789590549693161e-08,6.513059569899997e-07,1.1105560007411201e-07,9.471851104970309e-08,1.8360818356120723e-07,3.580155507429993e-07,5.409979506826222e-08,1.4252855792044752e-07,2.3792214271853965e-08,8.821459876311511e-08,7.523758767782307e-08
1581249647.8330674,4.897268722,8.732790787,1.859,7.568498856596096e-07,4.100542900958146e-08,1.7601126454214387e-07,1.1056744297431424e-06,3.511886431509582e-08,1.2155221701976072e-07,8.327326360059486e-07,3.258925411794166e-08,1.9512396818406792e-07,4.2963058554675844e-08,7.097952762361112e-07,3.9566058948926614e-07
1581249649.198357,4.380869383,8.571139046,1.862886938,6.608666055480279e-07,7.56849885659611e-09,2.3792214271853965e-08,7.66942640664684e-07,2.8281141975264202e-08,1.6517522038965837e-07,5.674164091677961e-08,5.976334020503848e-08,5.378128197109686e-07,9.938544662211706e-09,3.9371720107140574e-07,4.2944222382758447e-07
1581249650.5663142,3.814575726,8.641337307,1.850301544,3.478505426185217e-07,1.973260348364501e-08,1.659676552873384e-07,5.355705035764862e-07,2.0532536465184483e-08,6.642829680752919e-08,2.613957707494804e-07,3.013073665136854e-08,2.0532536465184484e-07,2.2061105222911985e-08,5.565964897996084e-07,6.940530789282123e-07
1581249652.389356,3.056725467,8.562498999,1.837498999,3.7129925348162255e-07,1.8233927497579734e-08,1.5800056632857377e-07,1.1650498112181809e-06,1.1918749305962599e-07,9.889728952231923e-08,2.3909229044581446e-07,2e-08,5.628238028213281e-07,1.4050695038398937e-08,3.057741111238151e-06,7.468492326402244e-07
1581249654.203516,2.352837172,8.544618216,1.828,6.958869258506384e-08,2.0532536465184483e-08,4.4557887907979183e-07,6.063398618646331e-07,7.568498856596096e-08,8.120632730316049e-08,3.4792214271853963e-07,2.3792214271853965e-08,1.6570325823476632e-07,1.2974015747342653e-08,1.1637673547091493e-06,4.116417171117174e-07
1581249655.1155927,1.999233754,8.541251477,1.841937131,1.630957344480193e-07,5.642829680752909e-09,3.704321836787361e-07,3.241710483640807e-07,5.5659648979960836e-08,4.747170852629494e-08,2.909993602063079e-07,5.157539975137258e-08,8.821459876311512e-07,6.43546598598136e-09,1.1924354052777792e-06,8.943282347242822e-08
1581249656.9441397,1.32022547,8.536189979,1.84,1.0501187233627272e-07,3.177527376461715e-08,2.0532536465184484e-07,7.323362417258442e-07,7.962143411069938e-08,1.4982623603464036e-07,4.612533621484422e-07,1.2584893192461115e-07,8.174149996441104e-08,2.8438186042552804e-08,1.657032582347663e-06,1.4252855792044752e-07
1581249658.3031209,0.833937502,8.479305852,1.857877659,8.737610581967104e-08,2.002374467254543e-08,9.65523579721293e-08,3.996416611948011e-07,1.508663171294617e-07,1.2285907465305778e-07,1.278878034943855e-07,3.8851450712432376e-07,1.4483723441243034e-07,1.4483723441243037e-08,3.258925411794166e-06,1.8943282347242823e-07
1581249659.6705656,0.354176839,8.448104447,1.846,1.2155221701976072e-07,8.174149996441094e-09,1.8943282347242823e-07,3.9905246299377574e-07,2.3792214271853965e-08,4.0130736651368534e-08,1.9830003630146108e-07,3.776776235382498e-08,5.102744016049446e-07,1.230088934084061e-08,1.0286193141693123e-06,1.9202207759036988e-07
