timestamp,pos_x,pos_y,pos_z,b827eb4521b4,b827ebfd7811,000000000202,000000000101,000000000402,000000000301,000000000201,000000000302,000000000401,b827ebf7d096,000000000102,b827eb917e19
1581249602.7768414,18.014747065,8.456247904,1.843500838,-87,-77,-82,-85,-76,-74,-86,-80,-69,-82,-89,-76
1581249604.146521,17.90443628,8.44164093,1.81551349,-81,-77,-80,-86,-76,-79,-76,-77,-62,-80,-86,-79
1581249605.9676938,17.878760096,8.446719711,1.862,-86,-73,-82,-83,-75,-82,-78,-78,-66,-85,-84,-75
1581249607.3255498,17.860124122,8.437539002,1.841663124,-79,-76,-85,-86,-78,-72,-76,-68,-70,-91,-85,-80
1581249608.6971524,17.640921739,8.432,1.85900301,-80,-78,-86,-87,-82,-72,-89,-77,-67,-80,-78,-86
1581249610.0681555,17.331706115,8.470062975,1.833073471,-78,-76,-79,-82,-74,-86,-86,-74,-69,-74,-78,-87
1581249611.4307516,16.984948208,8.461259711,1.822480578,-79,-74,-84,-78,-79,-79,-85,-74,-65,-79,-85,-82
1581249613.243637,16.522946141,8.457689516,1.843995104,-81,-78,-83,-80,-77,-79,-83,-66,-67,-75,-81,-90
1581249614.607989,16.077640605,8.478294271,1.85418231,-79,-73,-83,-78,-74,-74,-83,-78,-64,-82,-78,-72
1581249615.975628,15.635492757,8.67586919,1.837972541,-76,-78,-77,-83,-80,-74,-80,-67,-57,-71,-77,-75
1581249617.8000183,15.089386382,8.348370467,1.987577659,-74,-73,-78,-84,-91,-81,-86,-75,-56,-78,-86,-77
1581249619.157601,14.653135385,8.377513538,1.891216154,-72,-71,-85,-86,-73,-78,-83,-67,-60,-71,-82,-76
1581249620.5246463,14.263036204,8.256899707,1.87356546,-70,-66,-88,-80,-69,-74,-78,-75,-67,-72,-75,-77
1581249622.345586,13.667361501,8.470024077,1.766710846,-71,-70,-77,-81,-80,-75,-82,-73,-83,-82,-85,-76
1581249623.7046175,13.211565138,8.527086955,1.762739136,-82,-71,-76,-81,-77,-79,-81,-72,-80,-82,-80,-74
1581249625.073566,12.761055484,8.526853405,1.730853405,-81,-89,-85,-78,-83,-82,-77,-71,-61,-82,-79,-79
1581249626.8900833,12.362291853,8.59318012,1.78481988,-73,-78,-86,-74,-79,-76,-83,-73,-61,-88,-85,-79
1581249628.259036,11.968862226,8.578591835,1.803647959,-70,-83,-89,-76,-76,-74,-80,-78,-77,-75,-76,-85
1581249629.165054,11.676919084,8.59721416,1.809795954,-72,-81,-80,-83,-84,-81,-76,-78,-73,-79,-75,-71
1581249630.5285394,11.236388086,8.576572847,1.815058278,-70,-79,-75,-81,-84,-80,-77,-69,-62,-85,-77,-83
1581249631.4390433,10.938537798,8.575213445,1.813786555,-83,-87,-73,-73,-78,-69,-78,-70,-69,-84,-83,-69
1581249632.803033,10.528628448,8.55774947,1.822562633,-63,-82,-85,-77,-76,-76,-79,-71,-71,-79,-77,-80
1581249634.1678803,9.940247385,8.583841579,1.828316841,-69,-88,-79,-74,-79,-72,-83,-75,-68,-80,-80,-73
1581249635.0881262,9.490542237,8.526009537,1.821019073,-61,-75,-75,-79,-73,-70,-81,-75,-64,-77,-75,-69
1581249636.9017367,8.820289713,8.546690636,1.836267977,-63,-90,-82,-81,-82,-72,-84,-79,-71,-80,-76,-70
1581249637.82023,8.478181735,8.53510671,1.837778658,-70,-85,-82,-72,-77,-83,-76,-74,-81,-84,-70,-67
1581249638.7345805,8.143143894,8.522064912,1.837610531,-67,-74,-70,-71,-78,-74,-72,-71,-68,-87,-77,-77
1581249640.1040325,7.606493416,8.527387279,1.837888596,-66,-79,-73,-72,-77,-72,-83,-69,-78,-92,-75,-66
1581249641.4617748,7.114428971,8.534,1.83488449,-79,-86,-85,-72,-75,-75,-76,-80,-75,-96,-84,-67
1581249642.8210585,6.632932071,8.532356686,1.794070059,-71,-83,-77,-76,-83,-75,-81,-77,-69,-79,-73,-74
1581249644.1914048,6.276319133,8.683,1.86478556,-69,-91,-75,-72,-84,-77,-76,-71,-70,-90,-79,-68
1581249645.5579846,5.805464232,8.656527861,1.867763931,-67,-80,-72,-77,-74,-77,-80,-75,-78,-81,-66,-68
1581249646.468547,5.46577626,8.668218124,1.878260625,-76,-81,-73,-75,-75,-76,-68,-84,-72,-81,-76,-76
1581249647.8330674,4.897268722,8.732790787,1.859,-69,-81,-73,-68,-80,-75,-68,-80,-83,-87,-73,-71
1581249649.198357,4.380869383,8.571139046,1.862886938,-68,-89,-81,-67,-85,-82,-76,-77,-72,-87,-72,-73
1581249650.5663142,3.814575726,8.641337307,1.850301544,-75,-85,-78,-69,-81,-82,-74,-83,-71,-85,-68,-72
1581249652.389356,3.056725467,8.562498999,1.837498999,-80,-84,-89,-67,-81,-78,-81,-80,-77,-97,-65,-71
1581249654.203516,2.352837172,8.544618216,1.828,-86,-81,-78,-75,-79,-88,-80,-81,-74,-84,-75,-79
1581249655.1155927,1.999233754,8.541251477,1.841937131,-72,-92,-74,-81,-78,-78,-74,-77,-66,-99,-64,-80
1581249656.9441397,1.32022547,8.536189979,1.84,-83,-88,-71,-75,-74,-84,-77,-80,-75,-79,-64,-72
1581249658.3031209,0.833937502,8.479305852,1.857877659,-81,-83,-76,-84,-75,-77,-87,-72,-75,-85,-60,-80
1581249659.6705656,0.354176839,8.448104447,1.846,-75,-85,-80,-67,-81,-83,-74,-79,-70,-87,-72,-79
