timestamp,pos_x,pos_y,pos_z,b827eb4521b4,b827ebfd7811,000000000202,000000000101,000000000402,000000000301,000000000201,000000000302,000000000401,b827ebf7d096,000000000102,b827eb917e19
1581249633.7101064,10.153554726,8.583761646,1.818119177,-64,-80,-81,-74,-79,-66,-80,-73,-67,-79,-76,-70
1581249634.6279562,9.707006914,8.578533967,1.818529818,-64,-72,-74,-74,-69,-71,-82,-75,-65,-77,-72,-73
1581249635.5353289,9.326520566,8.530532162,1.824935677,-61,-73,-72,-79,-75,-70,-79,-75,-64,-77,-73,-67
1581249636.444141,8.994194439,8.541166087,1.833699652,-61,-70,-68,-77,-80,-70,-80,-78,-71,-80,-69,-69
1581249637.3594768,8.649413608,8.551414503,1.834097583,-66,-90,-71,-76,-73,-71,-73,-70,-68,-80,-72,-69
1581249638.2689104,8.311152278,8.520649006,1.840052983,-68,-79,-70,-71,-78,-77,-75,-74,-81,-84,-70,-66
1581249639.1847105,7.973213757,8.522618485,1.827971091,-65,-74,-66,-68,-72,-71,-72,-69,-65,-87,-76,-74
1581249640.099169,7.608176851,8.527798786,1.837963416,-64,-79,-73,-69,-77,-72,-73,-69,-71,-83,-72,-64
1581249641.0115943,7.282658688,8.539580057,1.832900285,-64,-76,-75,-70,-69,-70,-77,-70,-71,-91,-74,-65
1581249641.9140615,6.943644212,8.519587325,1.823377745,-75,-83,-80,-74,-78,-72,-75,-77,-66,-77,-78,-71
1581249642.8210585,6.632932071,8.532356686,1.794070059,-62,-81,-76,-75,-81,-71,-81,-74,-68,-78,-71,-69
1581249643.7304108,6.445412784,8.627817705,1.853817705,-63,-91,-72,-71,-80,-77,-76,-71,-70,-82,-68,-68
1581249644.653537,6.164328256,8.633647955,1.884973358,-65,-80,-71,-72,-74,-74,-75,-69,-66,-80,-73,-66
1581249646.0093608,5.621151413,8.677410358,1.886,-67,-78,-72,-75,-71,-68,-69,-74,-78,-81,-65,-64
1581249646.917298,5.269004567,8.69125807,1.870465439,-69,-81,-63,-73,-75,-75,-68,-82,-72,-80,-74,-75
1581249647.8299978,4.898726802,8.732893109,1.859,-69,-79,-69,-65,-78,-74,-67,-80,-75,-82,-71,-68
1581249648.7433429,4.512396538,8.622235629,1.868126433,-67,-82,-76,-66,-85,-71,-75,-77,-67,-83,-66,-73
1581249649.6488657,4.230493794,8.592531115,1.853029047,-66,-89,-76,-66,-76,-82,-68,-74,-72,-81,-72,-65
1581249650.562108,3.81671387,8.641372359,1.850021132,-75,-82,-76,-68,-80,-77,-74,-76,-70,-81,-66,-62
1581249651.4753346,3.421318211,8.589793141,1.833559366,-71,-84,-82,-66,-74,-77,-70,-83,-70,-85,-61,-71
1581249652.3848145,3.058437312,8.56256887,1.83756887,-77,-82,-70,-67,-81,-72,-78,-80,-73,-97,-65,-65
1581249653.293053,2.705233581,8.566,1.835738314,-76,-79,-76,-70,-77,-83,-68,-81,-71,-88,-64,-66
1581249654.203516,2.352837172,8.544618216,1.828,-85,-81,-71,-68,-72,-74,-71,-78,-69,-84,-69,-67
1581249655.1124144,2.000232666,8.541160667,1.841959833,-71,-83,-73,-81,-78,-75,-70,-76,-62,-99,-61,-71
1581249656.4867384,1.490518436,8.537359024,1.839784586,-83,-79,-69,-67,-74,-78,-68,-74,-71,-80,-62,-76
1581249657.3941867,1.163884664,8.511735583,1.853367792,-70,-83,-75,-64,-75,-77,-75,-76,-73,-81,-62,-76
1581249658.301926,0.834405433,8.479405411,1.857837835,-76,-80,-75,-78,-73,-73,-87,-68,-74,-84,-60,-71
1581249659.2175174,0.492782117,8.472251825,1.84690073,-74,-84,-76,-67,-78,-82,-72,-79,-69,-85,-65,-75
1581249660.1230714,0.273224183,8.448,1.859110831,-75,-83,-70,-84,-81,-77,-70,-80,-70,-85,-66,-70
