real_x,real_y,predicted_x,predicted_y,deviation_x,deviation_y,eclidean_distance
17.928231484,8.444971065,13.264005590077153,11.033744243238791,4.664225893922849,2.5887731782387906,5.334486831730768
17.11069662,8.421653506,12.051488552061192,7.362617560283997,5.0592080679388065,1.059035945716003,5.168862873883936
16.076543975,8.478320382,15.005293734132445,8.614410172330064,1.0712502408675544,0.13608979033006463,1.079859949063245
14.927066876,8.251693906,15.259610442543526,8.71939017240706,0.3325435665435261,0.4676962664070601,0.5738684703489052
14.121871945,8.18799733,10.665904795659035,9.656941674600805,3.4559671493409656,1.4689443446008053,3.7551972551197106
13.060771975,8.532782166,11.562031902998353,8.777797714905986,1.498740072001647,0.24501554890598598,1.5186357109686324
12.524882132,8.562207858,10.16236573819242,7.589340232402155,2.3625163938075797,0.9728676255978455,2.5549863263716226
11.533567744,8.586,10.953662222089179,9.001511859146579,0.5799055219108222,0.4155118591465783,0.7134006724373821
10.938537798,8.575213445,10.803556252019307,8.882213720163598,0.13498154598069334,0.30700027516359896,0.33536425973240425
9.704791888,8.577074656,13.012296732606906,8.302561613501807,3.307504844606905,0.2745130424981941,3.3188771757327453
8.478181735,8.53510671,10.20119113006672,8.485905684664056,1.72300939506672,0.04920102533594495,1.7237117265895399
7.789280209,8.524781189,9.65139550936556,8.050581380826555,1.8621153003655602,0.4741998081734451,1.9215459531135997
7.113419858,8.534,10.707879640200394,8.134595139663512,3.594459782200394,0.3994048603364888,3.616582000773177
5.618958827,8.677501716,7.777610057956584,8.192624275581903,2.1586512309565835,0.48487744041809755,2.212437856559316
4.228324662,8.593126563,9.761015886085517,7.657155337983865,5.532691224085516,0.935971225016135,5.611302372456067
2.874872843,8.558531457,9.306940313578583,6.0307316461441784,6.432067470578582,2.5277998108558224,6.910952454606955
1.999233754,8.541251477,9.77936443532719,6.846898916974277,7.78013068132719,1.694352560025722,7.962491068515832
0.27266737,8.448,8.090190778374657,7.1213961392368725,7.817523408374657,1.3266038607631279,7.9292843336506325
